platform,method,runningTime,width,height
OpenCL,opening,3.98461,1920,1080
OpenCL,tophat,5.45651,1920,1080
OpenCL,bottomhat,5.66413,1920,1080
OpenCL,hitormiss,5.70746,1920,1080
OpenCL,geodesicErosion,28.6748,1920,1080
OpenCL,geodesicDilation,28.7276,1920,1080
OpenCL,erosion,1.36733,1920,1080
OpenCL,dilation,1.35674,1920,1080
OpenCL,gradient,5.6952,1920,1080
OpenCL,closing,3.95254,1920,1080
OpenCL,opening,4.312,1920,1080
OpenCL,tophat,5.45056,1920,1080
OpenCL,bottomhat,5.45261,1920,1080
OpenCL,hitormiss,5.68966,1920,1080
OpenCL,geodesicErosion,28.68,1920,1080
OpenCL,geodesicDilation,28.6101,1920,1080
OpenCL,erosion,1.37203,1920,1080
OpenCL,dilation,1.36634,1920,1080
OpenCL,gradient,5.56198,1920,1080
OpenCL,closing,4.14371,1920,1080
OpenCL,opening,3.95091,1920,1080
OpenCL,tophat,5.48266,1920,1080
OpenCL,bottomhat,5.45741,1920,1080
OpenCL,hitormiss,5.71315,1920,1080
OpenCL,geodesicErosion,28.6653,1920,1080
OpenCL,geodesicDilation,28.6411,1920,1080
OpenCL,erosion,1.36602,1920,1080
OpenCL,dilation,1.36762,1920,1080
OpenCL,gradient,5.62122,1920,1080
OpenCL,closing,3.95581,1920,1080
OpenCL,opening,3.98573,1920,1080
OpenCL,tophat,5.44602,1920,1080
OpenCL,bottomhat,5.73338,1920,1080
OpenCL,hitormiss,5.71184,1920,1080
OpenCL,geodesicErosion,28.6473,1920,1080
OpenCL,geodesicDilation,28.6219,1920,1080
OpenCL,erosion,1.36906,1920,1080
OpenCL,dilation,1.36717,1920,1080
OpenCL,gradient,5.50342,1920,1080
OpenCL,closing,3.9512,1920,1080
OpenCL,opening,3.98208,1920,1080
OpenCL,tophat,5.50611,1920,1080
OpenCL,bottomhat,5.44717,1920,1080
OpenCL,hitormiss,5.69926,1920,1080
OpenCL,geodesicErosion,28.6788,1920,1080
OpenCL,geodesicDilation,28.6426,1920,1080
OpenCL,erosion,1.37011,1920,1080
OpenCL,dilation,1.36291,1920,1080
OpenCL,gradient,5.4735,1920,1080
OpenCL,closing,3.95206,1920,1080
OpenCL,opening,3.94646,1920,1080
OpenCL,tophat,5.4425,1920,1080
OpenCL,bottomhat,5.59341,1920,1080
OpenCL,hitormiss,5.87296,1920,1080
OpenCL,geodesicErosion,28.6166,1920,1080
OpenCL,geodesicDilation,28.6564,1920,1080
OpenCL,erosion,1.36342,1920,1080
OpenCL,dilation,1.35987,1920,1080
OpenCL,gradient,5.51581,1920,1080
OpenCL,closing,3.95286,1920,1080
OpenCL,opening,4.03434,1920,1080
OpenCL,tophat,5.44394,1920,1080
OpenCL,bottomhat,5.44416,1920,1080
OpenCL,hitormiss,5.7888,1920,1080
OpenCL,geodesicErosion,28.8011,1920,1080
OpenCL,geodesicDilation,28.6272,1920,1080
OpenCL,erosion,1.36176,1920,1080
OpenCL,dilation,1.36787,1920,1080
OpenCL,gradient,5.50899,1920,1080
OpenCL,closing,3.97699,1920,1080
OpenCL,opening,4.01987,1920,1080
OpenCL,tophat,5.44483,1920,1080
OpenCL,bottomhat,5.45251,1920,1080
OpenCL,hitormiss,5.70099,1920,1080
OpenCL,geodesicErosion,28.7022,1920,1080
OpenCL,geodesicDilation,28.6471,1920,1080
Matlab,erosion,21.0069,1920,1080
Matlab,dilation,12.5658,1920,1080
Matlab,opening,24.5634,1920,1080
Matlab,closing,37.6464,1920,1080
Matlab,tophat,22.8555,1920,1080
Matlab,bottomhat,34.6174,1920,1080
Matlab,hitormiss,19.6035,1920,1080
Matlab,gradient,21.5072,1920,1080
Matlab,geodesicDilation,883.921,1920,1080
Matlab,geodesicErosion,888.476,1920,1080
Matlab,erosion,10.501,1920,1080
Matlab,dilation,11.5944,1920,1080
Matlab,opening,32.3244,1920,1080
Matlab,closing,45.896,1920,1080
Matlab,tophat,27.6966,1920,1080
Matlab,bottomhat,35.251,1920,1080
Matlab,hitormiss,14.4183,1920,1080
Matlab,gradient,23.6308,1920,1080
Matlab,geodesicDilation,889.194,1920,1080
Matlab,geodesicErosion,881.674,1920,1080
Matlab,erosion,9.2595,1920,1080
Matlab,dilation,12.2972,1920,1080
Matlab,opening,21.1901,1920,1080
Matlab,closing,29.7711,1920,1080
Matlab,tophat,22.0786,1920,1080
Matlab,bottomhat,30.549,1920,1080
Matlab,hitormiss,10.8947,1920,1080
Matlab,gradient,23.5036,1920,1080
Matlab,geodesicDilation,881.945,1920,1080
Matlab,geodesicErosion,881.958,1920,1080
Matlab,erosion,9.4068,1920,1080
Matlab,dilation,10.4467,1920,1080
Matlab,opening,24.4345,1920,1080
Matlab,closing,31.4561,1920,1080
Matlab,tophat,21.654,1920,1080
Matlab,bottomhat,30.8139,1920,1080
Matlab,hitormiss,18.3219,1920,1080
Matlab,gradient,21.2077,1920,1080
Matlab,geodesicDilation,883.891,1920,1080
Matlab,geodesicErosion,879.964,1920,1080
Matlab,erosion,9.3375,1920,1080
Matlab,dilation,10.3386,1920,1080
Matlab,opening,22.7134,1920,1080
Matlab,closing,29.2439,1920,1080
Matlab,tophat,24.8212,1920,1080
Matlab,bottomhat,31.5347,1920,1080
Matlab,hitormiss,9.8587,1920,1080
Matlab,gradient,21.3979,1920,1080
Matlab,geodesicDilation,886.359,1920,1080
Matlab,geodesicErosion,896.868,1920,1080
Matlab,erosion,12.2788,1920,1080
Matlab,dilation,9.8783,1920,1080
Matlab,opening,23.0909,1920,1080
Matlab,closing,35.1519,1920,1080
Matlab,tophat,20.9563,1920,1080
Matlab,bottomhat,34.0531,1920,1080
Matlab,hitormiss,8.5894,1920,1080
Matlab,gradient,25.3992,1920,1080
Matlab,geodesicDilation,879.313,1920,1080
Matlab,geodesicErosion,883.492,1920,1080
Matlab,erosion,11.6457,1920,1080
Matlab,dilation,11.8766,1920,1080
Matlab,opening,23.9088,1920,1080
Matlab,closing,34.6153,1920,1080
Matlab,tophat,21.3863,1920,1080
Matlab,bottomhat,29.2089,1920,1080
Matlab,hitormiss,8.8862,1920,1080
Matlab,gradient,20.8466,1920,1080
Matlab,geodesicDilation,889.642,1920,1080
Matlab,geodesicErosion,879.819,1920,1080
Matlab,erosion,9.5695,1920,1080
Matlab,dilation,10.6793,1920,1080
Matlab,opening,24.9936,1920,1080
Matlab,closing,31.123,1920,1080
Matlab,tophat,21.8648,1920,1080
Matlab,bottomhat,30.9579,1920,1080
Matlab,hitormiss,8.4952,1920,1080
Matlab,gradient,23.0724,1920,1080
Matlab,geodesicDilation,888.089,1920,1080
Matlab,geodesicErosion,886.691,1920,1080
Matlab,erosion,10.3743,1920,1080
Matlab,dilation,12.4164,1920,1080
Matlab,opening,21.6509,1920,1080
Matlab,closing,31.2599,1920,1080
Matlab,tophat,22.2067,1920,1080
Matlab,bottomhat,31.5173,1920,1080
Matlab,hitormiss,9.9007,1920,1080
Matlab,gradient,19.888,1920,1080
Matlab,geodesicDilation,882.097,1920,1080
Matlab,geodesicErosion,885.174,1920,1080
Matlab,erosion,8.5861,1920,1080
Matlab,dilation,11.4491,1920,1080
Matlab,opening,24.6769,1920,1080
Matlab,closing,32.5378,1920,1080
Matlab,tophat,19.5173,1920,1080
Matlab,bottomhat,32.6098,1920,1080
Matlab,hitormiss,9.8178,1920,1080
Matlab,gradient,20.8771,1920,1080
Matlab,geodesicDilation,883.539,1920,1080
Matlab,geodesicErosion,883.337,1920,1080
Matlab,erosion,11.1322,1920,1080
Matlab,dilation,11.4442,1920,1080
Matlab,opening,25.0852,1920,1080
Matlab,closing,37.5578,1920,1080
Matlab,tophat,25.7583,1920,1080
Matlab,bottomhat,34.1738,1920,1080
Matlab,hitormiss,8.6224,1920,1080
Matlab,gradient,22.9154,1920,1080
Matlab,geodesicDilation,879.356,1920,1080
Matlab,geodesicErosion,883.394,1920,1080
Matlab,erosion,10.6215,1920,1080
Matlab,dilation,9.3763,1920,1080
Matlab,opening,23.423,1920,1080
Matlab,closing,34.5625,1920,1080
Matlab,tophat,24.5518,1920,1080
Matlab,bottomhat,32.2008,1920,1080
Matlab,hitormiss,10.2474,1920,1080
Matlab,gradient,20.4341,1920,1080
Matlab,geodesicDilation,885.631,1920,1080
Matlab,geodesicErosion,878.107,1920,1080
Matlab,erosion,8.7105,1920,1080
Matlab,dilation,9.0742,1920,1080
Matlab,opening,24.4424,1920,1080
Matlab,closing,34.5527,1920,1080
Matlab,tophat,21.5924,1920,1080
Matlab,bottomhat,33.4237,1920,1080
Matlab,hitormiss,9.8866,1920,1080
Matlab,gradient,23.2108,1920,1080
Matlab,geodesicDilation,883.226,1920,1080
Matlab,geodesicErosion,880.764,1920,1080
Matlab,erosion,8.4103,1920,1080
Matlab,dilation,12.2925,1920,1080
Matlab,opening,26.7237,1920,1080
Matlab,closing,30.4356,1920,1080
Matlab,tophat,20.4367,1920,1080
Matlab,bottomhat,35.6813,1920,1080
Matlab,hitormiss,11.9878,1920,1080
Matlab,gradient,20.4979,1920,1080
Matlab,geodesicDilation,887.159,1920,1080
Matlab,geodesicErosion,885.007,1920,1080
Matlab,erosion,9.5885,1920,1080
Matlab,dilation,8.4441,1920,1080
Matlab,opening,20.3165,1920,1080
Matlab,closing,35.4978,1920,1080
Matlab,tophat,22.2009,1920,1080
Matlab,bottomhat,30.3508,1920,1080
Matlab,hitormiss,11.2413,1920,1080
Matlab,gradient,26.9148,1920,1080
Matlab,geodesicDilation,880.601,1920,1080
Matlab,geodesicErosion,879.07,1920,1080
Matlab,erosion,8.0966,1920,1080
Matlab,dilation,10.0517,1920,1080
Matlab,opening,24.3603,1920,1080
Matlab,closing,36.3257,1920,1080
Matlab,tophat,19.177,1920,1080
Matlab,bottomhat,32.3075,1920,1080
Matlab,hitormiss,9.6483,1920,1080
Matlab,gradient,20.6037,1920,1080
Matlab,geodesicDilation,882.951,1920,1080
Matlab,geodesicErosion,884.264,1920,1080
OpenCL,erosion,5.10186,3840,2160
OpenCL,dilation,5.09366,3840,2160
OpenCL,gradient,21.1751,3840,2160
OpenCL,closing,15.1295,3840,2160
OpenCL,opening,15.152,3840,2160
OpenCL,tophat,21.4153,3840,2160
OpenCL,bottomhat,21.0965,3840,2160
OpenCL,hitormiss,22.0128,3840,2160
OpenCL,geodesicErosion,105.771,3840,2160
OpenCL,geodesicDilation,98.4932,3840,2160
Matlab,erosion,99.3798,2560,1600
Matlab,dilation,7.3644,2560,1600
Matlab,opening,14.4967,2560,1600
Matlab,closing,11.0487,2560,1600
Matlab,tophat,10.7369,2560,1600
Matlab,bottomhat,6.1638,2560,1600
Matlab,hitormiss,45.1164,2560,1600
Matlab,gradient,19.538,2560,1600
Matlab,geodesicDilation,45.1748,2560,1600
Matlab,geodesicErosion,26.0037,2560,1600
Matlab,erosion,5.09,2560,1600
Matlab,dilation,3.0911,2560,1600
Matlab,opening,4.6141,2560,1600
Matlab,closing,2.4625,2560,1600
Matlab,tophat,9.0347,2560,1600
Matlab,bottomhat,3.2625,2560,1600
Matlab,hitormiss,39.7674,2560,1600
Matlab,gradient,8.7067,2560,1600
Matlab,geodesicDilation,26.2544,2560,1600
Matlab,geodesicErosion,27.9134,2560,1600
Matlab,erosion,2.0914,2560,1600
Matlab,dilation,2.4736,2560,1600
Matlab,opening,3.1414,2560,1600
Matlab,closing,2.2412,2560,1600
Matlab,tophat,3.6478,2560,1600
Matlab,bottomhat,3.2531,2560,1600
Matlab,hitormiss,23.1906,2560,1600
Matlab,gradient,6.3964,2560,1600
Matlab,geodesicDilation,32.3839,2560,1600
Matlab,geodesicErosion,24.9914,2560,1600
Matlab,erosion,2.1949,2560,1600
Matlab,dilation,2.3605,2560,1600
Matlab,opening,2.9214,2560,1600
Matlab,closing,2.7886,2560,1600
Matlab,tophat,2.7653,2560,1600
Matlab,bottomhat,3.1593,2560,1600
Matlab,hitormiss,19.0402,2560,1600
Matlab,gradient,6.4787,2560,1600
Matlab,geodesicDilation,25.1644,2560,1600
Matlab,geodesicErosion,25.5252,2560,1600
Matlab,erosion,8.8257,2560,1600
Matlab,dilation,2.7136,2560,1600
Matlab,opening,3.9578,2560,1600
Matlab,closing,3.9107,2560,1600
Matlab,tophat,3.782,2560,1600
Matlab,bottomhat,3.3609,2560,1600
Matlab,hitormiss,36.7356,2560,1600
Matlab,gradient,5.8933,2560,1600
Matlab,geodesicDilation,26.0614,2560,1600
Matlab,geodesicErosion,25.0494,2560,1600
Matlab,erosion,2.2426,2560,1600
Matlab,dilation,2.276,2560,1600
Matlab,opening,2.3624,2560,1600
Matlab,closing,2.5899,2560,1600
Matlab,tophat,2.9227,2560,1600
Matlab,bottomhat,2.6063,2560,1600
Matlab,hitormiss,18.5321,2560,1600
Matlab,gradient,5.7404,2560,1600
Matlab,geodesicDilation,24.9014,2560,1600
Matlab,geodesicErosion,25.137,2560,1600
Matlab,erosion,1.9492,2560,1600
Matlab,dilation,2.051,2560,1600
Matlab,opening,2.6396,2560,1600
Matlab,closing,3.0459,2560,1600
Matlab,tophat,3.3239,2560,1600
Matlab,bottomhat,3.5685,2560,1600
Matlab,hitormiss,17.0557,2560,1600
Matlab,gradient,5.3809,2560,1600
Matlab,geodesicDilation,28.6969,2560,1600
Matlab,geodesicErosion,25.2691,2560,1600
Matlab,erosion,1.9805,2560,1600
Matlab,dilation,2.0678,2560,1600
Matlab,opening,2.7638,2560,1600
Matlab,closing,2.5417,2560,1600
Matlab,tophat,3.4434,2560,1600
Matlab,bottomhat,2.9579,2560,1600
Matlab,hitormiss,17.2766,2560,1600
Matlab,gradient,5.2151,2560,1600
Matlab,geodesicDilation,26.0417,2560,1600
Matlab,geodesicErosion,24.7079,2560,1600
Matlab,erosion,2.2219,2560,1600
Matlab,dilation,3.0918,2560,1600
Matlab,opening,3.2128,2560,1600
Matlab,closing,2.9611,2560,1600
Matlab,tophat,3.2391,2560,1600
Matlab,bottomhat,4.4758,2560,1600
Matlab,hitormiss,16.7774,2560,1600
Matlab,gradient,5.7377,2560,1600
Matlab,geodesicDilation,25.0418,2560,1600
Matlab,geodesicErosion,24.7975,2560,1600
Matlab,erosion,2.0051,2560,1600
Matlab,dilation,2.0425,2560,1600
Matlab,opening,2.4931,2560,1600
Matlab,closing,2.4575,2560,1600
Matlab,tophat,3.7901,2560,1600
Matlab,bottomhat,3.0116,2560,1600
Matlab,hitormiss,19.8606,2560,1600
Matlab,gradient,6.0677,2560,1600
Matlab,geodesicDilation,25.0429,2560,1600
Matlab,geodesicErosion,24.8362,2560,1600
Matlab,erosion,1.733,2560,1600
Matlab,dilation,1.883,2560,1600
Matlab,opening,2.0001,2560,1600
Matlab,closing,2.6926,2560,1600
Matlab,tophat,3.2355,2560,1600
Matlab,bottomhat,2.1399,2560,1600
Matlab,hitormiss,18.8448,2560,1600
Matlab,gradient,5.4436,2560,1600
Matlab,geodesicDilation,28.9988,2560,1600
Matlab,geodesicErosion,27.8027,2560,1600
Matlab,erosion,1.6838,2560,1600
Matlab,dilation,1.7751,2560,1600
Matlab,opening,2.1735,2560,1600
Matlab,closing,2.2465,2560,1600
Matlab,tophat,3.1007,2560,1600
Matlab,bottomhat,2.3684,2560,1600
Matlab,hitormiss,16.8379,2560,1600
Matlab,gradient,4.8684,2560,1600
Matlab,geodesicDilation,24.8341,2560,1600
Matlab,geodesicErosion,24.5907,2560,1600
Matlab,erosion,1.9895,2560,1600
Matlab,dilation,2.0415,2560,1600
Matlab,opening,2.1187,2560,1600
Matlab,closing,2.3009,2560,1600
Matlab,tophat,2.6755,2560,1600
Matlab,bottomhat,2.5372,2560,1600
Matlab,hitormiss,16.5523,2560,1600
Matlab,gradient,4.9106,2560,1600
Matlab,geodesicDilation,25.0261,2560,1600
Matlab,geodesicErosion,25.2209,2560,1600
Matlab,erosion,2.0174,2560,1600
Matlab,dilation,2.003,2560,1600
Matlab,opening,1.9511,2560,1600
Matlab,closing,2.2455,2560,1600
Matlab,tophat,2.5478,2560,1600
Matlab,bottomhat,2.5717,2560,1600
Matlab,hitormiss,17.559,2560,1600
Matlab,gradient,5.3757,2560,1600
Matlab,geodesicDilation,24.5514,2560,1600
Matlab,geodesicErosion,24.6797,2560,1600
Matlab,erosion,2.0477,2560,1600
Matlab,dilation,1.9821,2560,1600
Matlab,opening,2.5621,2560,1600
Matlab,closing,2.6763,2560,1600
Matlab,tophat,2.1743,2560,1600
Matlab,bottomhat,2.6523,2560,1600
Matlab,hitormiss,17.2804,2560,1600
Matlab,gradient,9.0194,2560,1600
Matlab,geodesicDilation,24.6311,2560,1600
Matlab,geodesicErosion,24.2604,2560,1600
Matlab,erosion,1.7437,2560,1600
Matlab,dilation,1.9936,2560,1600
Matlab,opening,2.8211,2560,1600
Matlab,closing,2.7305,2560,1600
Matlab,tophat,2.2931,2560,1600
Matlab,bottomhat,2.9298,2560,1600
Matlab,hitormiss,17.8588,2560,1600
Matlab,gradient,5.7632,2560,1600
Matlab,geodesicDilation,25.1817,2560,1600
Matlab,geodesicErosion,24.6553,2560,1600
Matlab,erosion,2.0383,2560,1600
Matlab,dilation,1.8979,2560,1600
Matlab,opening,2.3053,2560,1600
Matlab,closing,2.2112,2560,1600
Matlab,tophat,2.5941,2560,1600
Matlab,bottomhat,3.1719,2560,1600
Matlab,hitormiss,19.6195,2560,1600
Matlab,gradient,4.807,2560,1600
Matlab,geodesicDilation,24.8309,2560,1600
Matlab,geodesicErosion,24.5328,2560,1600
Matlab,erosion,2.1085,2560,1600
Matlab,dilation,2.0965,2560,1600
Matlab,opening,1.9649,2560,1600
Matlab,closing,1.9915,2560,1600
Matlab,tophat,2.4305,2560,1600
Matlab,bottomhat,2.9907,2560,1600
Matlab,hitormiss,16.7642,2560,1600
Matlab,gradient,5.1006,2560,1600
Matlab,geodesicDilation,24.7815,2560,1600
Matlab,geodesicErosion,25.072,2560,1600
Matlab,erosion,1.952,2560,1600
Matlab,dilation,2.023,2560,1600
Matlab,opening,2.7455,2560,1600
Matlab,closing,2.6944,2560,1600
Matlab,tophat,2.4781,2560,1600
Matlab,bottomhat,2.9245,2560,1600
Matlab,hitormiss,16.7566,2560,1600
Matlab,gradient,5.6656,2560,1600
Matlab,geodesicDilation,25.3564,2560,1600
Matlab,geodesicErosion,25.2483,2560,1600
Matlab,erosion,2.0741,2560,1600
Matlab,dilation,1.9603,2560,1600
Matlab,opening,2.8066,2560,1600
Matlab,closing,3.1585,2560,1600
Matlab,tophat,2.7955,2560,1600
Matlab,bottomhat,2.6542,2560,1600
Matlab,hitormiss,17.509,2560,1600
Matlab,gradient,5.6778,2560,1600
Matlab,geodesicDilation,25.4233,2560,1600
Matlab,geodesicErosion,25.0099,2560,1600
Matlab,erosion,1.9712,2560,1600
Matlab,dilation,2.1109,2560,1600
Matlab,opening,2.544,2560,1600
Matlab,closing,2.1006,2560,1600
Matlab,tophat,2.5729,2560,1600
Matlab,bottomhat,3.3233,2560,1600
Matlab,hitormiss,17.036,2560,1600
Matlab,gradient,5.3296,2560,1600
Matlab,geodesicDilation,26.5009,2560,1600
Matlab,geodesicErosion,25.5302,2560,1600
Matlab,erosion,2.4105,2560,1600
Matlab,dilation,2.4123,2560,1600
Matlab,opening,2.9784,2560,1600
Matlab,closing,2.4653,2560,1600
Matlab,tophat,2.5086,2560,1600
Matlab,bottomhat,8.3586,2560,1600
Matlab,hitormiss,16.0462,2560,1600
Matlab,gradient,5.0135,2560,1600
Matlab,geodesicDilation,25.2475,2560,1600
Matlab,geodesicErosion,25.5214,2560,1600
Matlab,erosion,2.0754,2560,1600
Matlab,dilation,2.3816,2560,1600
Matlab,opening,2.4859,2560,1600
Matlab,closing,2.1678,2560,1600
Matlab,tophat,2.5019,2560,1600
Matlab,bottomhat,3.3456,2560,1600
Matlab,hitormiss,17.8336,2560,1600
Matlab,gradient,5.2762,2560,1600
Matlab,geodesicDilation,24.6957,2560,1600
Matlab,geodesicErosion,24.6932,2560,1600
Matlab,erosion,1.8456,2560,1600
Matlab,dilation,2.2563,2560,1600
Matlab,opening,2.2155,2560,1600
Matlab,closing,2.7575,2560,1600
Matlab,tophat,3.2008,2560,1600
Matlab,bottomhat,3.0115,2560,1600
Matlab,hitormiss,21.0105,2560,1600
Matlab,gradient,5.5459,2560,1600
Matlab,geodesicDilation,25.3721,2560,1600
Matlab,geodesicErosion,24.5526,2560,1600
Matlab,erosion,2.2876,2560,1600
Matlab,dilation,2.3455,2560,1600
Matlab,opening,3.0315,2560,1600
Matlab,closing,2.9928,2560,1600
Matlab,tophat,2.9691,2560,1600
Matlab,bottomhat,3.356,2560,1600
Matlab,hitormiss,16.0972,2560,1600
Matlab,gradient,5.8964,2560,1600
Matlab,geodesicDilation,24.8134,2560,1600
Matlab,geodesicErosion,24.7024,2560,1600
Matlab,erosion,2.102,2560,1600
Matlab,dilation,2.1043,2560,1600
Matlab,opening,2.6024,2560,1600
Matlab,closing,3.3392,2560,1600
Matlab,tophat,3.8901,2560,1600
Matlab,bottomhat,3.5098,2560,1600
Matlab,hitormiss,18.6322,2560,1600
Matlab,gradient,7.1647,2560,1600
Matlab,geodesicDilation,34.4136,2560,1600
Matlab,geodesicErosion,25.592,2560,1600
Matlab,erosion,2.0527,2560,1600
Matlab,dilation,1.9943,2560,1600
Matlab,opening,2.8128,2560,1600
Matlab,closing,2.7843,2560,1600
Matlab,tophat,3.2414,2560,1600
Matlab,bottomhat,2.9338,2560,1600
Matlab,hitormiss,17.9908,2560,1600
Matlab,gradient,6.2057,2560,1600
Matlab,geodesicDilation,26.453,2560,1600
Matlab,geodesicErosion,25.7985,2560,1600
Matlab,erosion,41.5285,3840,2160
Matlab,dilation,38.0258,3840,2160
Matlab,opening,98.3597,3840,2160
Matlab,closing,134.835,3840,2160
Matlab,tophat,76.9446,3840,2160
Matlab,bottomhat,127.402,3840,2160
Matlab,hitormiss,40.8252,3840,2160
Matlab,gradient,82.7741,3840,2160
Matlab,geodesicDilation,3459.44,3840,2160
Matlab,geodesicErosion,3450.61,3840,2160
Matlab,erosion,39.4142,3840,2160
Matlab,dilation,39.0975,3840,2160
Matlab,opening,84.8558,3840,2160
Matlab,closing,124.85,3840,2160
Matlab,tophat,91.9294,3840,2160
Matlab,bottomhat,137.486,3840,2160
Matlab,hitormiss,34.9787,3840,2160
Matlab,gradient,81.9117,3840,2160
Matlab,geodesicDilation,3459.51,3840,2160
Matlab,geodesicErosion,3450.79,3840,2160
Matlab,erosion,39.2819,3840,2160
Matlab,dilation,34.9579,3840,2160
Matlab,opening,77.1354,3840,2160
Matlab,closing,121.914,3840,2160
Matlab,tophat,76.538,3840,2160
Matlab,bottomhat,128.292,3840,2160
Matlab,hitormiss,34.4037,3840,2160
Matlab,gradient,81.5612,3840,2160
Matlab,geodesicDilation,3457.68,3840,2160
Matlab,geodesicErosion,3457.67,3840,2160
Matlab,erosion,39.763,3840,2160
Matlab,dilation,34.9828,3840,2160
Matlab,opening,79.1365,3840,2160
Matlab,closing,109.564,3840,2160
Matlab,tophat,81.5379,3840,2160
Matlab,bottomhat,115.818,3840,2160
Matlab,hitormiss,33.7231,3840,2160
Matlab,gradient,83.1227,3840,2160
Matlab,geodesicDilation,3456.56,3840,2160
Matlab,geodesicErosion,3452.24,3840,2160
Matlab,erosion,40.6266,3840,2160
Matlab,dilation,33.4414,3840,2160
Matlab,opening,77.9584,3840,2160
Matlab,closing,116.414,3840,2160
Matlab,tophat,84.64,3840,2160
Matlab,bottomhat,124.525,3840,2160
Matlab,hitormiss,33.5567,3840,2160
Matlab,gradient,82.1412,3840,2160
Matlab,geodesicDilation,3462.14,3840,2160
